,FIRE_NUMBER,FIRE_YEAR,RESPONSE_TYPE_DESC,IGNITION_DATE,FIRE_OUT_DATE,FIRE_CAUSE,FIRE_LABEL,FIRE_CENTRE,ZONE,FIRE_ID,FIRE_TYPE,INCIDENT_NAME,GEOGRAPHIC_DESCRIPTION,LATITUDE,LONGITUDE,CURRENT_SIZE,FEATURE_CODE,OBJECTID,SE_ANNO_CAD_DATA,fme_feature_type,geometry
637,G00114,1967,,19670622100000,19670622124200,Person,1967-G00114,4.0,0.0,4000114,Fire,,,58.76,-122.729,0.4,JA70003000,4941088,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7290000006 58.7600000004)
638,G90052,1983,,19830702155300,19830702163500,Lightning,1983-G90052,4.0,9.0,4090052,Fire,,,58.76,-122.729,0.1,JA70003000,4980114,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7290000006 58.7600000004)
639,G90049,1983,,19830702140000,19830702154800,Lightning,1983-G90049,4.0,9.0,4090049,Fire,,,58.763,-122.798,0.1,JA70003000,4980327,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7980000003 58.7629999998)
640,G00220,1965,,19650725190000,19650725200600,Lightning,1965-G00220,4.0,0.0,4000220,Fire,,,58.789,-122.812,0.1,JA70003000,4936941,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8120000002 58.7890000004)
641,G90047,1983,,19830702135000,19830703095500,Lightning,1983-G90047,4.0,9.0,4090047,Fire,,,58.789,-122.798,1.6,JA70003000,4980325,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7979999996 58.789)
642,G90239,2013,,,,Unknown,2013-G90239,4.0,9.0,400239,Smoke Chase,,Muskwa River,58.7919,-122.7968,,JA70003000,4836426,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7968330003 58.7918830004)
643,G90041,1985,,19850601020000,19850603110600,Person,1985-G90041,4.0,9.0,4090041,Fire,,,58.775,-122.743,0.1,JA70003000,4985314,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7429999994 58.7749999996)
644,G90094,1982,,19820905130000,19820919155900,Person,1982-G90094,4.0,9.0,4090094,Fire,,,58.796,-122.729,0.1,JA70003000,4978619,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7289999997 58.7959999996)
645,G00060,1950,,19500822,19500822,Unknown,1950-G00060,4.0,0.0,4000060,Fire,,,58.789,-122.729,0.1,JA70003000,4908909,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7290000005 58.7889999996)
646,G00284,1963,,19630822,19630822004200,Person,1963-G00284,4.0,0.0,4000284,Fire,,,58.789,-122.729,0.1,JA70003000,4932549,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7290000005 58.7889999996)
647,G00091,1953,,19530801,19530801,Unknown,1953-G00091,4.0,0.0,4000091,Fire,,,58.789,-122.729,0.1,JA70003000,4913551,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7290000005 58.7889999996)
648,G00299,1969,,19690728090000,19690728111200,Person,1969-G00299,4.0,0.0,4000299,Fire,,,58.789,-122.729,0.1,JA70003000,4944825,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7290000005 58.7889999996)
649,G00022,1957,,19570426,19570426003600,Person,1957-G00022,4.0,0.0,4000022,Fire,,,58.789,-122.729,0.1,JA70003000,4919017,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7290000005 58.7889999996)
650,G00009,1950,,19500429,19500429,Unknown,1950-G00009,4.0,0.0,4000009,Fire,,,58.789,-122.729,0.1,JA70003000,4908860,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7290000005 58.7889999996)
651,G00148,1959,,19590713,19590713,Person,1959-G00148,4.0,0.0,4000148,Fire,,,58.789,-122.729,0.1,JA70003000,4923527,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7290000005 58.7889999996)
652,G00450,1967,,19670926170000,19670927124200,Person,1967-G00450,4.0,0.0,4000450,Fire,,,58.789,-122.729,0.1,JA70003000,4940322,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7290000005 58.7889999996)
653,G90227,2004,,20040625155200,20040707144400,Unknown,2004-G90227,4.0,9.0,400227,Nuisance Fire,,Fort Nelson Canfor log deck,58.8,-122.7167,0.009,JA70003000,4868132,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7166669992 58.8000000004)
654,G90035,2001,,20010501130000,20010501120000,Unknown,2001-G90035,4.0,9.0,400035,Nuisance Fire,,Prophet River,58.7676,-122.718,0.009,JA70003000,4880583,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.718 58.7676)
655,G90668,2024,Full,20240701180000,20240702172430,Lightning,2024-G90668,4.0,9.0,668,Fire,G90668,1km North of muskwa river,58.7685,-122.7162,0.01,JA70003000,4824912,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7162166703 58.7685333303)
656,G90064,2010,,20100429171400,20100630170000,Unknown,2010-G90064,4.0,9.0,400064,Nuisance Fire,,Intersection of 49th St and 44th Ave,58.7948,-122.6958,0.009,JA70003000,4894992,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.6958329998 58.7948330001)
657,GD0229,1971,,19710618090000,19710618153600,Person,1971-GD0229,4.0,13.0,4130229,Fire,,,58.782,-122.687,0.1,JA70003000,4952688,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.6870000005 58.7820000003)
658,GD0438,1971,,19710808090000,19710808111200,Person,1971-GD0438,4.0,13.0,4130438,Fire,,,58.782,-122.687,0.1,JA70003000,4951022,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.6870000005 58.7820000003)
659,GD0137,1971,,19710513180000,19710513200600,Unknown,1971-GD0137,4.0,13.0,4130137,Fire,,,58.782,-122.687,0.1,JA70003000,4952419,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.6870000005 58.7820000003)
660,G90025,2007,,20070513082300,20070613,Unknown,2007-G90025,4.0,9.0,400025,Nuisance Fire,,Fort Nelson Mill,58.7667,-122.6833,0.0,JA70003000,4861101,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.6833329992 58.7666670002)
661,G90458,2014,Full,20140815221900,20140819135500,Lightning,2014-G90458,4.0,9.0,400458,Fire,,Pebble Creek,58.8046,-122.8244,0.81,JA70003000,4898833,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8244019994 58.8045999997)
662,G91455,2023,Full,20230709170000,20230709213224,Lightning,2023-G91455,4.0,9.0,1455,Fire,,Parker Lake,58.8154,-122.8147,0.009,JA70003000,4831079,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8147170002 58.815417)
663,G90006,1987,,19870501130000,19870504164800,Person,1987-G90006,4.0,9.0,4090006,Fire,,,58.83,-122.811,3.0,JA70003000,4992287,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8109999995 58.8300000004)
664,G00409,1961,,19610801,19610801010600,Unknown,1961-G00409,4.0,0.0,4000409,Fire,,,58.818,-122.812,0.1,JA70003000,4927215,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8119999996 58.818)
665,G90547,2012,Full,20121005172000,20121121160000,Person,2012-G90547,4.0,9.0,400547,Fire,,3 miles N of Ft Nelson @ 5700 old alaska hwy,58.8258,-122.8024,0.3,JA70003000,4904603,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8023679998 58.8257679997)
666,G90005,1984,,19840429130000,19840429180500,Person,1984-G90005,4.0,9.0,4090005,Fire,,,58.847,-122.798,0.6,JA70003000,4981615,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7980000005 58.8470000002)
667,GD0002,1978,,19780429144500,19780429173300,Person,1978-GD0002,4.0,13.0,4130002,Fire,,,58.833,-122.798,1.5,JA70003000,4967673,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7980000001 58.833)
668,GD0142,1972,,19720629,19720629062400,Person,1972-GD0142,4.0,13.0,4130142,Fire,,,58.833,-122.798,24.2,JA70003000,4954282,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7980000001 58.833)
669,GD0138,1971,,19710501,19710501021200,Unknown,1971-GD0138,4.0,13.0,4130138,Fire,,,58.825,-122.785,0.1,JA70003000,4952420,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7850000003 58.8250000002)
670,G00192,1952,,19520802,19520802044200,Person,1952-G00192,4.0,0.0,4000192,Fire,,,58.818,-122.757,0.1,JA70003000,4912649,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7569999996 58.818)
671,G90366,2006,,20060702204700,20060702214700,Unknown,2006-G90366,4.0,9.0,400366,Nuisance Fire,,Ft Nelson 305 Alaska Hwy,58.8083,-122.7509,0.0,JA70003000,4893879,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7508829993 58.8083170001)
672,G90086,2011,,20110719094000,20110720113000,Unknown,2011-G90086,4.0,9.0,400086,Nuisance Fire,,Fort Nelson Community Forest,58.8178,-122.7429,0.009,JA70003000,4897234,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.742917 58.8177670001)
673,G00388,1961,,19610806,19610806024100,Person,1961-G00388,4.0,0.0,4000388,Fire,,,58.818,-122.729,0.1,JA70003000,4927634,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7290000004 58.8179999997)
674,G00409,1967,,19670907120000,19670907190500,Person,1967-G00409,4.0,0.0,4000409,Fire,,,58.818,-122.729,0.1,JA70003000,4940982,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7290000004 58.8179999997)
675,G00392,1967,,19670828,19670828022400,Person,1967-G00392,4.0,0.0,4000392,Fire,,,58.818,-122.729,0.1,JA70003000,4940943,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7290000004 58.8179999997)
676,G00479,1961,,19610817210000,19610818023600,Person,1961-G00479,4.0,0.0,4000479,Fire,,,58.818,-122.729,0.1,JA70003000,4927001,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7290000004 58.8179999997)
677,G00049,1950,,19500618170000,19500618181800,Lightning,1950-G00049,4.0,0.0,4000049,Fire,,,58.818,-122.729,424.9,JA70003000,4908898,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7290000004 58.8179999997)
678,G00330,1965,,19650818140000,19650819103600,Person,1965-G00330,4.0,0.0,4000330,Fire,,,58.818,-122.729,0.8,JA70003000,4936184,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7290000004 58.8179999997)
679,G00425,1961,,19610811160000,19610811202400,Person,1961-G00425,4.0,0.0,4000425,Fire,,,58.818,-122.729,0.1,JA70003000,4927449,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7290000004 58.8179999997)
680,G90362,2015,,20150706165600,20150706175000,Unknown,2015-G90362,4.0,9.0,400362,Nuisance Fire,,Fort Nelson,58.8583,-122.8358,0.009,JA70003000,4872501,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8358170002 58.8583329997)
681,G90088,2003,,20030525093900,20030525103600,Unknown,2003-G90088,4.0,9.0,400088,Nuisance Fire,,Radar Road,58.8667,-122.8333,0.009,JA70003000,4844969,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8333329999 58.8666670002)
682,G90151,2003,,20030618160000,20030808152600,Unknown,2003-G90151,4.0,9.0,400151,Nuisance Fire,,McConnachi,58.8667,-122.7833,0.0,JA70003000,4880090,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7833329996 58.8666669996)
683,G90006,1985,,19850517131100,19850518093500,Unknown,1985-G90006,4.0,9.0,4090006,Fire,,,58.869,-122.785,358.1,JA70003000,4985790,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7849999996 58.8689999996)
684,G90007,1985,,19850517134000,19850517190400,Person,1985-G90007,4.0,9.0,4090007,Fire,,,58.869,-122.771,37.1,JA70003000,4985791,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7710000002 58.8689999998)
685,G90047,2008,Full,20080516100000,20080516165800,Person,2008-G90047,4.0,9.0,400047,Fire,,Lot # 3316 McConachie Creek,58.8728,-122.781,2.2,JA70003000,4867056,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7810170006 58.8728170004)
686,G00080,1967,,19670606170000,19670609203400,Lightning,1967-G00080,4.0,0.0,4000080,Fire,,,58.876,-122.812,0.8,JA70003000,4941411,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8119999993 58.8760000003)
687,GD0131,1972,,19720608,19720608012300,Lightning,1972-GD0131,4.0,13.0,4130131,Fire,,,58.876,-122.812,0.1,JA70003000,4954278,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8119999993 58.8760000003)
688,G90124,2003,,20030608141900,20030808152700,Unknown,2003-G90124,4.0,9.0,400124,Nuisance Fire,,South McConachie Creek,58.8763,-122.7898,0.009,JA70003000,4878380,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7898329994 58.8763329997)
689,G90228,2016,,,,Unknown,2016-G90228,4.0,9.0,400228,Smoke Chase,,10 Miles West of Fort Nelson,58.8945,-122.9098,,JA70003000,4839203,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.9098329998 58.8945169998)
690,GD0087,1975,,19750624180000,19750624215900,Lightning,1975-GD0087,4.0,13.0,4130087,Fire,,,58.898,-122.896,0.4,JA70003000,4962339,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8959999998 58.8979999999)
691,G90310,2023,,,,Unknown,2023-G90310,4.0,9.0,310,Smoke Chase,,,58.9021,-122.8904,,JA70003000,4847512,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8903830005 58.9021329999)
692,G90252,2005,Full,20050630170900,20050630204000,Lightning,2005-G90252,4.0,9.0,400252,Fire,,McConachie,58.9059,-122.8788,0.009,JA70003000,4879708,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8788169995 58.9059329997)
693,G90029,1987,,19870701151500,19870701201100,Person,1987-G90029,4.0,9.0,4090029,Fire,,,58.911,-122.793,0.1,JA70003000,4990469,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.793 58.9110000004)
694,G92941,2023,Full,20230803140026,20230825173330,Lightning,2023-G92941,4.0,9.0,2941,Fire,Cridland Creek,2km west of cridland Creek,58.9208,-122.7664,0.1,JA70003000,4831321,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.766383 58.920833)
695,G90527,2022,Full,20220708112300,20220709130000,Lightning,2022-G90527,4.0,9.0,527,Fire,NW of Ft Nelson,10m NW of Ft Nelson,58.9286,-122.8741,0.1,JA70003000,4829532,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8740829998 58.9285670004)
696,G90526,2022,Full,20220708111700,20220709130000,Lightning,2022-G90526,4.0,9.0,526,Fire,NW of Ft Nelson,10km NW of Ft Nelson,58.9334,-122.8485,0.21,JA70003000,4829554,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8484669996 58.9334170001)
697,G90858,2024,Full,20240710214810,20240711114809,Lightning,2024-G90858,4.0,9.0,858,Fire,G90858,Cridland Creek,58.9517,-122.8167,0.009,JA70003000,4827371,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8167166708 58.9516666696)
698,G90016,1989,,19890610220000,19890616175900,Lightning,1989-G90016,4.0,9.0,4090016,Fire,,,58.955,-122.776,712.0,JA70003000,4996251,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.7759999995 58.9550000004)
699,G90200,2005,Full,20050531141900,20050601094700,Lightning,2005-G90200,4.0,9.0,400200,Fire,,Crudlend Creek,58.9709,-122.842,0.3,JA70003000,4853684,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8419670003 58.9708500003)
700,G90101,1998,,19980527090000,19980528180000,Lightning,1998-G90101,4.0,9.0,4090101,Fire,,,58.85,-122.9833,2.5,JA70003000,5017611,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.9833333001 58.8500000003)
701,G90128,1995,,19950603080000,19950603153400,Lightning,1995-G90128,4.0,9.0,4090128,Fire,,,58.813,-122.951,0.0,JA70003000,5014856,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.9510000005 58.8129999997)
702,G90007,1987,,19870505010000,19870505121300,Unknown,1987-G90007,4.0,9.0,4090007,Fire,,,58.839,-122.932,0.5,JA70003000,4992288,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.9319999992 58.8390000002)
703,G90086,1980,,19800704143000,19800704165900,Lightning,1980-G90086,4.0,9.0,4090086,Fire,,,58.825,-122.923,0.1,JA70003000,4972808,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.9230000002 58.825)
704,G00232,1956,,19560823,19560823,Unknown,1956-G00232,4.0,0.0,4000232,Fire,,,58.818,-122.923,0.1,JA70003000,4917664,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.9230000005 58.818)
705,G90624,2006,,,,Unknown,2006-G90624,4.0,9.0,400624,Smoke Chase,,West of Ft. Nelson,58.8399,-122.9183,,JA70003000,4844239,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.918333 58.839917)
706,G90266,2015,Full,20150623133700,20150627180000,Lightning,2015-G90266,4.0,9.0,400266,Fire,,Fort Nelson,58.8096,-122.9044,0.5,JA70003000,4907861,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.9044039993 58.8095660002)
707,G90322,2003,,20030801201500,20030802100000,Unknown,2003-G90322,4.0,9.0,400322,Nuisance Fire,,NW of Fort Nelson,58.8414,-122.8996,0.009,JA70003000,4874022,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.899567 58.8414330004)
708,G90060,2010,Full,20100425,20100426163000,Person,2010-G90060,4.0,9.0,400060,Fire,,"Mile 306, Old Alaska Hwy",58.8399,-122.8899,0.5,JA70003000,4896221,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8899150001 58.8399159996)
709,G90103,2000,Full,20000529100000,20000529172700,Person,2000-G90103,4.0,9.0,400103,Fire,,Mile 306 Alaska Hwy.,58.8365,-122.8764,1.0,JA70003000,4849392,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8764329995 58.8364829998)
710,G00070,1968,,19680607170000,19680608080000,Lightning,1968-G00070,4.0,0.0,4000070,Fire,,,58.847,-122.868,0.8,JA70003000,4943767,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8680000001 58.8470000001)
711,G00025,1952,,19520505,19520505,Unknown,1952-G00025,4.0,0.0,4000025,Fire,,,58.818,-122.868,8.4,JA70003000,4912371,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8679999996 58.8179999996)
712,G00152,1969,,19690612120000,19690612141200,Person,1969-G00152,4.0,0.0,4000152,Fire,,,58.818,-122.868,0.8,JA70003000,4944612,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8679999996 58.8179999996)
713,G90178,2007,Full,20070713183800,20070714130000,Lightning,2007-G90178,4.0,9.0,400178,Fire,,Parker Lake,58.8018,-122.8644,0.1,JA70003000,4884043,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8643999999 58.8018330004)
714,G90075,1981,,19810521100000,19810807211100,Person,1981-G90075,4.0,9.0,4090075,Fire,,,58.833,-122.854,0.1,JA70003000,4975751,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8540000002 58.8329999999)
715,G90354,2015,Full,20150704100000,20150704170500,Lightning,2015-G90354,4.0,9.0,400354,Fire,,Rocky Mountain Road,58.8448,-122.848,0.009,JA70003000,4864022,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8479840004 58.8447840004)
716,G90142,2002,Full,20020614213300,20020615160000,Lightning,2002-G90142,4.0,9.0,400142,Fire,,Parker Lake,58.7907,-122.8505,0.8,JA70003000,4901102,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8505000005 58.7906670001)
717,G90012,1988,,19880712090000,19880712115100,Lightning,1988-G90012,4.0,9.0,4090012,Fire,,,58.821,-122.846,0.0,JA70003000,4994906,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8460000001 58.8210000004)
718,G90152,2018,Full,20180511123000,20180630145700,Person,2018-G90152,4.0,9.0,400152,Fire,,fort nelson,58.8474,-122.8424,5.6,JA70003000,4826495,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8423832993 58.8473833002)
719,G90900,2018,,,,Unknown,2018-G90900,4.0,9.0,400900,Smoke Chase,,Fort Nelson,58.8317,-122.8428,,JA70003000,4832654,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8427830007 58.8317330001)
720,G90285,2022,,20220608163503,20220613110616,Lightning,2022-G90285,4.0,9.0,285,Fire,,,58.817,-122.8428,0.009,JA70003000,4833592,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8428330005 58.8170000004)
721,GD0191,1971,,19710522140000,19710522194000,Person,1971-GD0191,4.0,13.0,4130191,Fire,,,58.847,-122.826,1.2,JA70003000,4952684,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8259999992 58.8469999999)
722,G90224,2019,Full,20190511111454,20190529173116,Person,2019-G90224,4.0,9.0,400224,Agency Assist,,55 Radar Road ,58.8422,-122.8263,9.65,JA70003000,4833952,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8263166674 58.8421833332)
723,G92530,2023,,,,Unknown,2023-G92530,4.0,9.0,2530,Smoke Chase,,,58.7877,-122.8259,,JA70003000,4875673,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8258669993 58.7876999999)
724,G00124,1967,,19670625150000,19670626100600,Lightning,1967-G00124,4.0,0.0,4000124,Fire,,,58.684,-122.923,1.6,JA70003000,4941148,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.9229999994 58.6840000002)
725,GD0083,1975,,19750623180000,19750624183600,Lightning,1975-GD0083,4.0,13.0,4130083,Fire,,,58.713,-122.909,0.2,JA70003000,4962338,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.9089999999 58.7130000004)
726,G90085,1980,,19800704140000,19800704200600,Lightning,1980-G90085,4.0,9.0,4090085,Fire,,,58.727,-122.896,0.6,JA70003000,4972807,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8959999992 58.727)
727,G90220,2024,Full,20240503163855,20240509135917,Lightning,2024-G90220,4.0,9.0,220,Fire,G90220,Milo River,58.7308,-122.9852,0.009,JA70003000,4830458,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.9851669998 58.7308170001)
728,G90268,2017,Full,20170529202300,20170607203200,Lightning,2017-G90268,4.0,9.0,400268,Fire,,5 miles south west of Fort Nelson,58.7287,-122.8438,1.6,JA70003000,4898242,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.8438029997 58.7286990004)
729,G90037,1987,,19871024161500,19871026084500,Person,1987-G90037,4.0,9.0,4090037,Fire,,,58.732,-122.914,0.2,JA70003000,4990519,,WHSE_LAND_AND_NATURAL_RESOURCE.PROT_HISTORICAL_INCIDENTS_SP,POINT (-122.9139999993 58.7319999998)
